CodeTellus,Sessions,Visiteurs
30238544,1,1
30238550,1,1
30238552,1,1
30238557,1,1
30238572,1,1
30238575,1,1
30238583,1,1
30238587,1,1
30238590,1,1
30238598,1,1
30238621,1,1
30238622,1,1
30238628,1,1
30238631,1,1
30238632,1,1
30238633,1,1
30238641,1,1
30238646,1,1
30238647,1,1
30238653,1,1
30238655,1,1
30238658,1,1
30238661,1,1
30238664,1,1
30238667,1,1
30238676,1,1
30238678,1,1
30238682,1,1
30238687,1,1
30238688,1,1
30238690,1,1
30238692,1,1
30238698,1,1
30238712,1,1
30238713,1,1
30238717,1,1
30238724,1,1
30238725,1,1
30238726,1,1
30238727,1,1
30238733,1,1
30238736,1,1
30238738,1,1
30238749,1,1
30238755,1,1
30238757,1,1
30238759,1,1
30238761,1,1
30238763,1,1
30238767,1,1
30238768,1,1
30238770,1,1
30238782,1,1
30238787,1,1
30238791,1,1
30238794,1,1
30238797,1,1
30238798,1,1
30238800,1,1
30238803,1,1
30238804,1,1
30238809,1,1
30238810,1,1
30238813,1,1
30238819,1,1
30238823,1,1
30238824,1,1
30238825,1,1
30238832,1,1
30238839,1,1
30238842,1,1
30238845,1,1
30238849,1,1
30238850,1,1
30238852,1,1
30238853,1,1
30238854,1,1
30238862,1,1
30238873,1,1
30238874,1,1
30238879,1,1
30238880,1,1
30238881,1,1
30238890,1,1
30238892,1,1
30238893,1,1
30238898,1,1
30238899,1,1
30238901,1,1
30238902,1,1
30238903,1,1
30238907,1,1
30238914,1,1
30238921,1,1
30238924,1,1
30238934,1,1
30238937,1,1
30238941,1,1
30238942,1,1
30238944,1,1
30238949,1,1
30238950,1,1
30238953,1,1
30238955,1,1
30238958,1,1
30238963,1,1
30238964,1,1
30238966,1,1
30238969,1,1
30238976,1,1
30238981,1,1
30238986,1,1
30238992,1,1
30238993,1,1
30239005,1,1
30239007,1,1
30239011,1,1
30239016,1,1
30239017,1,1
30239022,1,1
30239034,1,1
30239040,1,1
30239049,1,1
30239056,1,1
30239067,1,1
30239073,1,1
30239075,1,1
30239097,1,1
30239101,1,1
30239121,1,1
30239125,1,1
30239130,1,1
30239151,1,1
30239162,1,1
30239169,1,1
30239173,1,1
30239176,1,1
30239179,1,1
30239189,1,1
30239197,1,1
30239203,1,1
30239209,1,1
30239242,1,1
30239260,1,1
30239265,1,1
30239266,1,1
30239270,1,1
30239272,1,1
30239274,1,1
30239284,1,1
30239315,1,1
30239316,1,1
30239319,1,1
30239322,1,1
30239346,1,1
30239352,1,1
30239365,1,1
30239374,1,1
30239380,1,1
30239394,1,1
30239396,1,1
30239415,1,1
30239420,1,1
30239421,1,1
30239427,1,1
30239430,1,1
30239432,1,1
30239433,1,1
30239434,1,1
30239438,1,1
30239439,1,1
30239442,1,1
30239450,1,1
30239457,1,1
30239458,1,1
30239460,1,1
30239465,1,1
30239472,1,1
30239477,1,1
30239478,1,1
30239489,1,1
30239671,1,1
30239686,1,1
30239693,1,1
30239696,1,1
30239717,1,1
30239725,1,1
30239736,1,1
30239740,1,1
30239749,1,1
30239766,1,1
30239768,1,1
30239777,1,1
30239780,1,1
30239786,1,1
30239790,1,1
30239797,1,1
30239803,1,1
30239805,1,1
30239810,1,1
30239826,1,1
30239830,1,1
30239835,1,1
30239854,1,1
30239858,1,1
30239860,1,1
30239869,1,1
30239874,1,1
30239906,1,1
30239914,1,1
30239920,1,1
30239921,1,1
30239924,1,1
30239928,1,1
30239940,1,1
30239946,1,1
30239949,1,1
30239953,1,1
30239954,1,1
30239963,1,1
30239966,1,1
30239968,1,1
30239974,1,1
30239978,1,1
30239980,1,1
30239986,1,1
30239989,1,1
30240001,1,1
30240005,1,1
30240010,1,1
30240023,1,1
30240028,1,1
30240031,1,1
30240032,1,1
30240040,1,1
30240041,1,1
30240043,1,1
30240045,1,1
30240071,1,1
30240072,1,1
30240076,1,1
30240078,1,1
30240083,1,1
30240085,1,1
30240088,1,1
30240092,1,1
30240093,1,1
30240094,1,1
30240095,1,1
30240100,1,1
30240102,1,1
30240103,1,1
30240104,1,1
30240111,1,1
30240113,1,1
30240118,1,1
30240121,1,1
30240124,1,1
30240131,1,1
30240132,1,1
30240139,1,1
30240143,1,1
30240145,1,1
30240156,1,1
30240157,1,1
30240160,1,1
30240161,1,1
30240163,1,1
30240164,1,1
30240167,1,1
30240169,1,1
30240175,1,1
30240181,1,1
30240183,1,1
30240189,1,1
30240200,1,1
30240205,1,1
30240214,1,1
30240218,1,1
30240219,1,1
30240222,1,1
30240228,1,1
30240234,1,1
30240243,1,1
30240245,1,1
30240247,1,1
30240249,1,1
30240252,1,1
30240256,1,1
30240269,1,1
30240275,1,1
30240277,1,1
30240278,1,1
30240279,1,1
30240284,1,1
30240290,1,1
30240291,1,1
30240292,1,1
30240293,1,1
30240296,1,1
30240297,1,1
30240301,1,1
30240307,1,1
30240312,1,1
30240317,1,1
30240325,1,1
30240330,1,1
30240331,1,1
30240338,1,1
30240340,1,1
30240344,1,1
30240347,1,1
30240355,1,1
30240357,1,1
30240363,1,1
30240365,1,1
30240372,1,1
30240374,1,1
30240376,1,1
30240380,1,1
30240387,1,1
30240390,1,1
30240396,1,1
30240401,1,1
30240408,1,1
30240425,1,1
30240430,1,1
30240435,1,1
30240439,1,1
30240444,1,1
30240450,1,1
30240452,1,1
30240459,1,1
30240461,1,1
30240465,1,1
30240475,1,1
30240481,1,1
30240488,1,1
30240491,1,1
30240496,1,1
30240497,1,1
30240499,1,1
30240517,1,1
30240518,1,1
30240520,1,1
30240523,1,1
30240525,1,1
30240532,1,1
30240533,1,1
30240542,1,1
30240545,1,1
30240546,1,1
30240548,1,1
30240556,1,1
30240570,1,1
30240571,1,1
30240581,1,1
30240582,1,1
30240587,1,1
30240589,1,1
30240591,1,1
30240595,1,1
30240596,1,1
30240598,1,1
30240607,1,1
30240628,1,1
30240632,1,1
30240633,1,1
30240635,1,1
30240642,1,1
30240645,1,1
30240648,1,1
30240649,1,1
30240662,1,1
30240678,1,1
30240699,1,1
30240703,1,1
30240707,1,1
30240710,1,1
30240717,1,1
30240726,1,1
30240731,1,1
30240737,1,1
30240748,1,1
30240756,1,1
30240759,1,1
30240766,1,1
30240769,1,1
30240774,1,1
30240784,1,1
30240789,1,1
30240791,1,1
30240795,1,1
30240805,1,1
30240809,1,1
30240824,1,1
30240828,1,1
30240832,1,1
30240833,1,1
30240836,1,1
30240840,1,1
30240850,1,1
30240851,1,1
30240854,1,1
30240855,1,1
30240859,1,1
30240866,1,1
30240877,1,1
30240879,1,1
30240881,1,1
30240884,1,1
30240887,1,1
30240895,1,1
30240899,1,1
30240910,1,1
30240919,1,1
30240922,1,1
30240924,1,1
30240929,1,1
30240938,1,1
30240950,1,1
30240953,1,1
30240956,1,1
30240957,1,1
30240958,1,1
30240960,1,1
30240963,1,1
30240968,1,1
30240970,1,1
30240975,1,1
30240977,1,1
30240980,1,1
30240982,1,1
30241000,1,1
30241002,1,1
30241008,1,1
30241010,1,1
30241016,1,1
30241018,1,1
30241034,1,1
30241251,1,1
30241274,1,1
30241281,1,1
30241293,1,1
30241301,1,1
30241312,1,1
30241313,1,1
30241328,1,1
30241334,1,1
30241357,1,1
30241364,1,1
30241373,1,1
30241375,1,1
30241384,1,1
30241395,1,1
30241398,1,1
30241428,1,1
30241433,1,1
30241436,1,1
30241438,1,1
30241446,1,1
30241451,1,1
30241457,1,1
30241460,1,1
30241462,1,1
30241464,1,1
30241465,1,1
30241467,1,1
30241488,1,1
30241502,1,1
30241509,1,1
30241516,1,1
30241522,1,1
30241524,1,1
30241533,1,1
30241541,1,1
30241546,1,1
30241549,1,1
30241552,1,1
30241553,1,1
30241555,1,1
30241564,1,1
30241572,1,1
30241574,1,1
30241575,1,1
30241580,1,1
30241585,1,1
30241587,1,1
30241588,1,1
30241597,1,1
30241606,1,1
30241607,1,1
30241623,1,1
30241628,1,1
30241632,1,1
30241633,1,1
30241634,1,1
30241646,1,1
30241649,1,1
30241654,1,1
30241661,1,1
30241666,1,1
30241667,1,1
30241671,1,1
30241681,1,1
30241682,1,1
30241683,1,1
30241690,1,1
30241694,1,1
30241695,1,1
30241702,1,1
30241704,1,1
30241706,1,1
30241712,1,1
30241714,1,1
30241720,1,1
30241729,1,1
30241736,1,1
30241738,1,1
30241739,1,1
30241762,1,1
30241766,1,1
30241776,1,1
30241779,1,1
30241782,1,1
30241783,1,1
30241785,1,1
30241788,1,1
30241790,1,1
30241794,1,1
30241797,1,1
30241803,1,1
30241805,1,1
30241813,1,1
30241815,1,1
30241816,1,1
30241818,1,1
30241824,1,1
30241825,1,1
30241827,1,1
30241829,1,1
30241830,1,1
30241831,1,1
30241839,1,1
30241841,1,1
30241854,1,1
30241856,1,1
30241861,1,1
30241874,1,1
30242233,1,1
30242235,1,1
30242246,1,1
30242247,1,1
30242283,1,1
30242288,1,1
30242293,1,1
30242301,1,1
30242306,1,1
30242319,1,1
30242334,1,1
30242336,1,1
30242337,1,1
30242345,1,1
30242348,1,1
30242353,1,1
30242354,1,1
30242355,1,1
30242358,1,1
30242362,1,1
30242371,1,1
30242373,1,1
30242374,1,1
30242377,1,1
30242378,1,1
30242379,1,1
30242385,1,1
30242387,1,1
30243166,1,1
30243174,1,1
30243392,1,1
30243546,1,1
30243571,1,1
30243586,1,1
30243596,1,1
30243598,1,1
30243661,1,1
30243664,1,1
30243677,1,1
30243678,1,1
30243680,1,1
30243687,1,1
30243699,1,1
30243704,1,1
30243705,1,1
30243716,1,1
30243733,1,1
30243745,1,1
30243747,1,1
30243772,1,1
30243773,1,1
30243783,1,1
30243792,1,1
30243802,1,1
30243817,1,1
30243827,1,1
30243847,1,1
30243851,1,1
30243865,1,1
30243879,1,1
30243880,1,1
30243885,1,1
30243889,1,1
30243895,1,1
30243896,1,1
30243899,1,1
30243902,1,1
30243907,1,1
30243926,1,1
30243946,1,1
30243966,1,1
30243991,1,1
30243997,1,1
30244015,1,1
30244020,1,1
30244026,1,1
30244036,1,1
30244039,1,1
30244057,1,1
30244063,1,1
30244070,1,1
30244075,1,1
30244076,1,1
30244085,1,1
30244086,1,1
30244097,1,1
30244098,1,1
30244118,1,1
30244127,1,1
30244160,1,1
30244168,1,1
30244170,1,1
30244182,1,1
30244188,1,1
30244191,1,1
30244196,1,1
30244201,1,1
30244213,1,1
30244403,1,1
30244424,1,1
30244434,1,1
30244447,1,1
30244452,1,1
30244453,1,1
30244458,1,1
30244463,1,1
30244471,1,1
30244474,1,1
30244487,1,1
30244490,1,1
30244499,1,1
30244503,1,1
30244506,1,1
30244529,1,1
30244532,1,1
30244539,1,1
30244560,1,1
30244566,1,1
30244568,1,1
30244569,1,1
30244579,1,1
30244584,1,1
30244586,1,1
30244598,1,1
30244604,1,1
30244606,1,1
30244610,1,1
30244615,1,1
30244618,1,1
30244622,1,1
30244627,1,1
30244628,1,1
30244632,1,1
30244646,1,1
30244647,1,1
30244659,1,1
30244665,1,1
30244666,1,1
30244683,1,1
30244694,1,1
30244702,1,1
30244704,1,1
30244711,1,1
30244719,1,1
30244730,1,1
30244732,1,1
30244751,1,1
30244760,1,1
30244771,1,1
30244775,1,1
30244796,1,1
30244827,1,1
30244830,1,1
30244833,1,1
30244845,1,1
30244858,1,1
30244865,1,1
30244868,1,1
30244876,1,1
30244882,1,1
30244891,1,1
30244896,1,1
30244923,1,1
30244928,1,1
30244969,1,1
30244975,1,1
30244987,1,1
30245000,1,1
30245007,1,1
30245017,1,1
30245027,1,1
30245028,1,1
30245060,1,1
30245068,1,1
30245070,1,1
30245072,1,1
30245082,1,1
30245092,1,1
30245110,1,1
30245111,1,1
30245118,1,1
30245123,1,1
30245124,1,1
30245129,1,1
30245134,1,1
30245139,1,1
30245142,1,1
30245144,1,1
30245154,1,1
30245206,1,1
30245208,1,1
30245219,1,1
30245246,1,1
30245254,1,1
30245348,1,1
30245350,1,1
30245366,1,1
30245374,1,1
30245398,1,1
30245406,1,1
30245422,1,1
30245484,1,1
30245504,1,1
30245506,1,1
30245514,1,1
30245516,1,1
30245544,1,1
30245552,1,1
30245636,1,1
30245664,1,1
30245684,1,1
30245685,1,1
30245701,1,1
30245703,1,1
30245705,1,1
30245726,1,1
30245732,1,1
30245759,1,1
30245764,1,1
30245779,1,1
30245785,1,1
30245797,1,1
30245833,1,1
30245842,1,1
30245843,1,1
30245844,1,1
30245845,1,1
30245871,1,1
30245874,1,1
30245877,1,1
30245884,1,1
30245914,1,1
30245942,1,1
30245943,1,1
30245959,1,1
30245961,1,1
30245987,1,1
30245992,1,1
30245995,1,1
30245996,1,1
30246001,1,1
30246003,1,1
30246014,1,1
30246020,1,1
30246031,1,1
30246034,1,1
30246055,1,1
30246056,1,1
30246058,1,1
30246059,1,1
30246060,1,1
30246067,1,1
30246071,1,1
30246072,1,1
30246076,1,1
30246085,1,1
30246087,1,1
30246089,1,1
30246096,1,1
30246101,1,1
30246107,1,1
30246108,1,1
30246112,1,1
30246116,1,1
30246120,1,1
30246126,1,1
30246127,1,1
30246132,1,1
30246136,1,1
30246140,1,1
30246143,1,1
30246150,1,1
30246161,1,1
30246164,1,1
30246250,1,1
30246261,1,1
30246288,1,1
30246289,1,1
30246290,1,1
30246292,1,1
30246905,1,1
30246909,1,1
30246910,1,1
30246916,1,1
30246917,1,1
30246918,1,1
30246921,1,1
30246922,1,1
30246924,1,1
30246926,1,1
30246928,1,1
30246930,1,1
30247210,1,1
30247224,1,1
30247489,1,1
30250275,1,1
30250606,1,1
30256694,1,1
30257082,1,1
30258914,1,1
30262566,1,1
30262583,1,1
30262585,1,1
30262587,1,1
30262596,1,1
30262597,1,1
30262606,1,1
30262607,1,1
30262609,1,1
30262616,1,1
30262624,1,1
30262626,1,1
30262627,1,1
30262630,1,1
30262634,1,1
30263063,1,1
30263065,1,1
30263073,1,1
30263089,1,1
30263093,1,1
30263100,1,1
30263101,1,1
30263103,1,1
30263106,1,1
30263123,1,1
30263126,1,1
30263139,1,1
30263140,1,1
30263149,1,1
30263159,1,1
30263166,1,1
30263176,1,1
30263178,1,1
30263179,1,1
30263205,1,1
30263207,1,1
30263208,1,1
30263210,1,1
30263215,1,1
30263216,1,1
30263217,1,1
30263221,1,1
30263223,1,1
30263226,1,1
30263228,1,1
30263231,1,1
30263234,1,1
30263339,1,1
30263668,1,1
30263669,1,1
30263687,1,1
30263780,1,1
30263867,1,1
30263875,1,1
30263876,1,1
30263886,1,1
30263888,1,1
30263894,1,1
30263896,1,1
30263897,1,1
30263899,1,1
30263902,1,1
30263904,1,1
30264016,1,1
30264020,1,1
30264023,1,1
30264032,1,1
30264036,1,1
30264039,1,1
30264040,1,1
30264053,1,1
30264057,1,1
30264065,1,1
30264066,1,1
30264067,1,1
30264068,1,1
30264069,1,1
30264549,1,1
30264550,1,1
30264551,1,1
30264559,1,1
30264565,1,1
30264576,1,1
30264577,1,1
30264582,1,1
30264585,1,1
30264586,1,1
30264782,1,1
30264995,1,1
30264998,1,1
30265006,1,1
30265031,1,1
30265033,1,1
30265059,1,1
30265070,1,1
30265071,1,1
30265079,1,1
30265080,1,1
30265753,1,1
30265754,1,1
30265762,1,1
30265763,1,1
30265764,1,1
30266651,1,1
30266659,1,1
30267136,1,1
30267185,1,1
30267191,1,1
30267197,1,1
30267198,1,1
30267353,1,1
30267354,1,1
30267356,1,1
30267396,1,1
30267398,1,1
30267412,1,1
30267413,1,1
30267417,1,1
30267418,1,1
30267504,1,1
30267505,1,1
30267514,1,1
30267523,1,1
30267530,1,1
30267531,1,1
30267533,1,1
30267540,1,1
30267541,1,1
30267542,1,1
30267544,1,1
30267545,1,1
30267555,1,1
30267556,1,1
30267563,1,1
30267566,1,1
30267571,1,1
30267572,1,1
30267575,1,1
30267577,1,1
30267579,1,1
30267586,1,1
30267589,1,1
30267590,1,1
30267593,1,1
30267625,1,1
30267629,1,1
30267631,1,1
30267656,1,1
30267660,1,1
30267669,1,1
30267715,1,1
30267764,1,1
30267767,1,1
30267774,1,1
30267780,1,1
30267782,1,1
30267801,1,1
30267803,1,1
30267805,1,1
30267836,1,1
30267839,1,1
30267846,1,1
30267847,1,1
30267853,1,1
30267856,1,1
30267866,1,1
30267874,1,1
30268071,1,1
30268073,1,1
30268123,1,1
30268124,1,1
30268127,1,1
30268168,1,1
30268171,1,1
30268174,1,1
30268181,1,1
30268182,1,1
30268196,1,1
30268201,1,1
30268222,1,1
30268238,1,1
30268255,1,1
30268257,1,1
30268260,1,1
30268269,1,1
30268288,1,1
30268368,1,1
30268386,1,1
30268402,1,1
30268624,1,1
30268628,1,1
30268630,1,1
30268635,1,1
30268771,1,1
30268790,1,1
30268796,1,1
30268797,1,1
30268824,1,1
30268827,1,1
30268829,1,1
30268830,1,1
30268851,1,1
30268900,1,1
30269315,1,1
30269330,1,1
30269468,1,1
30269569,1,1
30276413,1,1
30276416,1,1
30276419,1,1
30276423,1,1
30276425,1,1
30276427,1,1
30276452,1,1
30276457,1,1
30276458,1,1
30276465,1,1
30276466,1,1
30276475,1,1
30276476,1,1
30276477,1,1
30276479,1,1
30276487,1,1
30276488,1,1
30276489,1,1
30276490,1,1
30276491,1,1
30276505,1,1
30276513,1,1
30276526,1,1
30276540,1,1
30276868,1,1
30276870,1,1
30276872,1,1
30276880,1,1
30276882,1,1
30276896,1,1
30276906,1,1
30276907,1,1
30276908,1,1
30276909,1,1
30276913,1,1
30276915,1,1
30276919,1,1
30276921,1,1
30276925,1,1
30276932,1,1
30276935,1,1
30276937,1,1
30277530,1,1
30277557,1,1
30277562,1,1
30277704,1,1
30277709,1,1
30277763,1,1
30277809,1,1
30277896,1,1
30277898,1,1
30278465,1,1
30278692,1,1
30278693,1,1
30278695,1,1
30278726,1,1
30278784,1,1
30278804,1,1
30279635,1,1
30279731,1,1
30282916,1,1
30283634,1,1
30283636,1,1
30283641,1,1
30283642,1,1
30283801,1,1
30283802,1,1
30283803,1,1
30283812,1,1
30283817,1,1
30283818,1,1
30283820,1,1
30283833,1,1
30283850,1,1
30283859,1,1
30283865,1,1
30283885,1,1
30283929,1,1
30283930,1,1
30283933,1,1
30283937,1,1
30283938,1,1
30283945,1,1
30283960,1,1
30283962,1,1
30283964,1,1
30283966,1,1
30283969,1,1
30283972,1,1
30283978,1,1
30283988,1,1
30283992,1,1
30283997,1,1
30283998,1,1
30284004,1,1
30284005,1,1
30284040,1,1
30284049,1,1
30284070,1,1
30284081,1,1
30284082,1,1
30284084,1,1
30284086,1,1
30284283,1,1
30284331,1,1
30284336,1,1
30284383,1,1
30284384,1,1
30284420,1,1
30284421,1,1
30284447,1,1
30284448,1,1
30284454,1,1
30284482,1,1
30284548,1,1
30284568,1,1
30284588,1,1
30284589,1,1
30284592,1,1
30284593,1,1
30284595,1,1
30284597,1,1
30284601,1,1
30284630,1,1
30284724,1,1
30284738,1,1
30284757,1,1
30284760,1,1
30284763,1,1
30284765,1,1
30284766,1,1
30284771,1,1
30284774,1,1
30284777,1,1
30284779,1,1
30284783,1,1
30284789,1,1
30284805,1,1
30284806,1,1
30284814,1,1
30284824,1,1
30284909,1,1
30284912,1,1
30285034,1,1
30285070,1,1
30285226,1,1
30285583,1,1
30285859,1,1
30285871,1,1
30285885,1,1
30285901,1,1
30285933,1,1
30285945,1,1
30285966,1,1
30285970,1,1
30285988,1,1
30285991,1,1
30285992,1,1
30286000,1,1
30286009,1,1
30286268,1,1
30286439,1,1
30286451,1,1
30286452,1,1
30286453,1,1
30286512,1,1
30286518,1,1
30286558,1,1
30286599,1,1
30286614,1,1
30286646,1,1
30286655,1,1
30286663,1,1
30286666,1,1
30286711,1,1
30286712,1,1
30286729,1,1
30286749,1,1
30286752,1,1
30286757,1,1
30286764,1,1
30286776,1,1
30286780,1,1
30286793,1,1
30286806,1,1
30286807,1,1
30286834,1,1
30286837,1,1
30286847,1,1
30287083,1,1
30287107,1,1
30287144,1,1
30287148,1,1
30287151,1,1
30287153,1,1
30287182,1,1
30287183,1,1
30287206,1,1
30287222,1,1
30287228,1,1
30287237,1,1
30287248,1,1
30287262,1,1
30287265,1,1
30287283,1,1
30287285,1,1
30287290,1,1
30287294,1,1
30287340,1,1
30287372,1,1
30287380,1,1
30287389,1,1
30287390,1,1
30287393,1,1
30287400,1,1
30287462,1,1
30287467,1,1
30287517,1,1
30287519,1,1
30287574,1,1
30287689,1,1
30287693,1,1
30287743,1,1
30287820,1,1
30287832,1,1
30288016,1,1
30288021,1,1
30288024,1,1
30288026,1,1
30288027,1,1
30288062,1,1
30288074,1,1
30288096,1,1
30288097,1,1
30288130,1,1
30288131,1,1
30288207,1,1
30288209,1,1
30288212,1,1
30288213,1,1
30288215,1,1
30288219,1,1
30288275,1,1
30288310,1,1
30288324,1,1
30288326,1,1
30288328,1,1
30288332,1,1
30288342,1,1
30288349,1,1
30288351,1,1
30288352,1,1
30288355,1,1
30288356,1,1
30288360,1,1
30288362,1,1
30288363,1,1
30288367,1,1
30288369,1,1
30288373,1,1
30288377,1,1
30288379,1,1
30288388,1,1
30288390,1,1
30288395,1,1
30288397,1,1
30288400,1,1
30288407,1,1
30288409,1,1
30288410,1,1
30288413,1,1
30288415,1,1
30288429,1,1
30288431,1,1
30288432,1,1
30288445,1,1
30288467,1,1
30288470,1,1
30288473,1,1
30288474,1,1
30288476,1,1
30288479,1,1
30288488,1,1
30288490,1,1
30288499,1,1
30288501,1,1
30288528,1,1
30288739,1,1
30288741,1,1
30288742,1,1
30288764,1,1
30288965,1,1
30290140,1,1
30290146,1,1
30290150,1,1
30290517,1,1
30290525,1,1
30290532,1,1
30290533,1,1
30290625,1,1
30290633,1,1
30290635,1,1
30290649,1,1
30290654,1,1
30290671,1,1
30290675,1,1
30290677,1,1
30290681,1,1
30290684,1,1
30290685,1,1
30290687,1,1
30290689,1,1
30290693,1,1
30290697,1,1
30290702,1,1
30290704,1,1
30290709,1,1
30290794,1,1
30290815,1,1
30290820,1,1
30290831,1,1
30290846,1,1
30290901,1,1
30290913,1,1
30290980,1,1
30290983,1,1
30291015,1,1
30291017,1,1
30291035,1,1
30291046,1,1
30291051,1,1
30291055,1,1
30291062,1,1
30291063,1,1
30291067,1,1
30291073,1,1
30291095,1,1
30291099,1,1
30291158,1,1
30291159,1,1
30291160,1,1
30291166,1,1
30291186,1,1
30291249,1,1
30291251,1,1
30291272,1,1
30291277,1,1
30291325,1,1
30291326,1,1
30291329,1,1
30291333,1,1
30291334,1,1
30291335,1,1
30291346,1,1
30291348,1,1
30291353,1,1
30291356,1,1
30291358,1,1
30291359,1,1
30291370,1,1
30291371,1,1
30291378,1,1
30291387,1,1
30291389,1,1
30291395,1,1
30291484,1,1
30291537,1,1
30291540,1,1
30291541,1,1
30291549,1,1
30291682,1,1
30291778,1,1
30291797,1,1
30291804,1,1
30292053,1,1
30292083,1,1
30292085,1,1
30292087,1,1
30292088,1,1
30292122,1,1
30292129,1,1
30292137,1,1
30292172,1,1
30292248,1,1
30292255,1,1
30292279,1,1
30292282,1,1
30292283,1,1
30292289,1,1
30292293,1,1
30292298,1,1
30292302,1,1
30292310,1,1
30292313,1,1
30292316,1,1
30292317,1,1
30292330,1,1
30292334,1,1
30292337,1,1
30292350,1,1
30292351,1,1
30292354,1,1
30292355,1,1
30292369,1,1
30292370,1,1
30292372,1,1
30292380,1,1
30292385,1,1
30292387,1,1
30292390,1,1
30292391,1,1
30292399,1,1
30292421,1,1
30292425,1,1
30292437,1,1
30292441,1,1
30292443,1,1
30292445,1,1
30292666,1,1
30292668,1,1
30294803,1,1
30294804,1,1
30294808,1,1
30294813,1,1
30294818,1,1
30294820,1,1
30297477,1,1
30297511,1,1
30297517,1,1
30297518,1,1
30297553,1,1
30297693,1,1
30297705,1,1
30297708,1,1
30297710,1,1
30297711,1,1
30297714,1,1
30297718,1,1
30297911,1,1
30298126,1,1
30298127,1,1
30298134,1,1
30298135,1,1
30298136,1,1
30298137,1,1
30298143,1,1
30299159,1,1
30299163,1,1
30299218,1,1
30299219,1,1
30299220,1,1
30299258,1,1
30299266,1,1
30299269,1,1
30299270,1,1
30299272,1,1
30299602,1,1
30299615,1,1
30299616,1,1
30299623,1,1
30299630,1,1
30299631,1,1
30299637,1,1
30299655,1,1
30299687,1,1
30299689,1,1
30299840,1,1
30299967,1,1
30299968,1,1
30299974,1,1
30299982,1,1
30299984,1,1
30299988,1,1
30300001,1,1
30300002,1,1
30300016,1,1
30300020,1,1
30300021,1,1
30300027,1,1
30300030,1,1
30300046,1,1
30300048,1,1
30300052,1,1
30300070,1,1
30300710,1,1
30300768,1,1
30300790,1,1
30300791,1,1
30300794,1,1
30300797,1,1
30300802,1,1
30300805,1,1
30300806,1,1
30300810,1,1
30300813,1,1
30300814,1,1
30300824,1,1
30300826,1,1
30300827,1,1
30300828,1,1
30300830,1,1
30300834,1,1
30300840,1,1
30300880,1,1
30300883,1,1
30300884,1,1
30300888,1,1
30300889,1,1
30300908,1,1
30301057,1,1
30301294,1,1
30301295,1,1
30301297,1,1
30301298,1,1
30301307,1,1
30301308,1,1
30301331,1,1
30301347,1,1
30301357,1,1
30301363,1,1
30301365,1,1
30301374,1,1
30301379,1,1
30301390,1,1
30301392,1,1
30301393,1,1
30301399,1,1
30301401,1,1
30301409,1,1
30301412,1,1
30301415,1,1
30301425,1,1
30301487,1,1
30301488,1,1
30301490,1,1
30301516,1,1
30301520,1,1
30301523,1,1
30301525,1,1
30301531,1,1
30301538,1,1
30301609,1,1
30301805,1,1
30303090,1,1
30303626,1,1
30304449,1,1
30304450,1,1
30304483,1,1
30304539,1,1
30304621,1,1
30304651,1,1
30304780,1,1
30304908,1,1
30304909,1,1
30305417,1,1
30305501,1,1
30305612,1,1
30305721,1,1
30305724,1,1
30306555,1,1
30307280,1,1
30308991,1,1
30309203,1,1
30309828,1,1
30311174,1,1
30311177,1,1
30311180,1,1
30311185,1,1
30311194,1,1
30311257,1,1
30311259,1,1
30311427,1,1
30311538,1,1
30311552,1,1
30311577,1,1
30311578,1,1
30311579,1,1
30311586,1,1
30311589,1,1
30311590,1,1
30311594,1,1
30311595,1,1
30311635,1,1
30311636,1,1
30311655,1,1
30311682,1,1
30311683,1,1
30311685,1,1
30311688,1,1
30311701,1,1
30311704,1,1
30311705,1,1
30311707,1,1
30311708,1,1
30311721,1,1
30311723,1,1
30311724,1,1
30311725,1,1
30311734,1,1
30311736,1,1
30311742,1,1
30311743,1,1
30311755,1,1
30311763,1,1
30311780,1,1
30311783,1,1
30311785,1,1
30311791,1,1
30311808,1,1
30311819,1,1
30311821,1,1
30311823,1,1
30311829,1,1
30311843,1,1
30311846,1,1
30311852,1,1
30311853,1,1
30311860,1,1
30311861,1,1
30311864,1,1
30312128,1,1
30312130,1,1
30312147,1,1
30312150,1,1
30312151,1,1
30312166,1,1
30312344,1,1
30312350,1,1
30312368,1,1
30312369,1,1
30312387,1,1
30312410,1,1
30312430,1,1
30312436,1,1
30312447,1,1
30312453,1,1
30312465,1,1
30312466,1,1
30312504,1,1
30312531,1,1
30312536,1,1
30312545,1,1
30312552,1,1
30312553,1,1
30312587,1,1
30312589,1,1
30312598,1,1
30312708,1,1
30312709,1,1
30312716,1,1
30312717,1,1
30312778,1,1
30312779,1,1
30312801,1,1
30312823,1,1
30312830,1,1
30312842,1,1
30312880,1,1
30312888,1,1
30312889,1,1
30312968,1,1
30312984,1,1
30312985,1,1
30312992,1,1
30312996,1,1
30313001,1,1
30313002,1,1
30313009,1,1
30313015,1,1
30313017,1,1
30313144,1,1
30313375,1,1
30313381,1,1
30313679,1,1
30313699,1,1
30313706,1,1
30313709,1,1
30313717,1,1
30313725,1,1
30313759,1,1
30313760,1,1
30313775,1,1
30313778,1,1
30313779,1,1
30313798,1,1
30313801,1,1
30313810,1,1
30313815,1,1
30313816,1,1
30313817,1,1
30313828,1,1
